interface,traffic_troughput,network_troughput,waste_troughput
135,55.712,55.92,0.3719599427753934
369,55.68,55.872,0.3436426116838488
21,55.608,55.872,0.4725085910652921
312,55.536,55.68,0.25862068965517243
107,55.296,55.488,0.3460207612456747
216,54.864,55.104,0.4355400696864111
23,54.816,55.008,0.34904013961605584
90,54.784,55.056,0.4940424295263005
29,54.704,54.912,0.3787878787878788
168,54.456,54.72,0.4824561403508772
51,54.304,54.48,0.32305433186490456
96,54.024,54.192,0.3100088573959256
274,53.968,54.192,0.41334514319456744
261,53.768,53.952,0.34104389086595494
32,53.568,53.664,0.17889087656529518
323,53.52,53.76,0.44642857142857145
162,53.472,53.616,0.26857654431512984
277,53.376,53.568,0.35842293906810035
84,52.76,52.896,0.2571082879612825
40,52.608,52.8,0.36363636363636365
47,51.904,52.176,0.5213124808341
33,51.752,51.936,0.3542821934688848
269,51.504,51.696,0.3714020427112349
112,51.232,51.648,0.80545229244114
224,51.16,51.312,0.29622700342999686
318,51.056,51.312,0.4989086373557842
257,50.768,50.976,0.40803515379786565
178,50.448,50.688,0.4734848484848485
137,50.392,50.688,0.5839646464646465
17,50.312,50.592,0.5534471853257432
388,50.28,50.544,0.5223171889838556
174,49.984,50.256,0.5412289079910857
22,49.848,50.016,0.33589251439539347
193,49.64,49.776,0.273224043715847
215,49.632,49.968,0.6724303554274735
289,49.504,49.824,0.6422607578676943
43,49.424,49.68,0.5152979066022544
332,49.2,49.344,0.2918287937743191
313,49.04,49.296,0.519311911716975
342,48.984,49.152,0.341796875
14,48.872,49.008,0.27750571335292196
28,48.552,48.72,0.3448275862068966
306,48.464,48.816,0.7210750573582432
26,48.352,48.528,0.36267721727662383
110,48.344,48.576,0.4776021080368906
86,48.32,48.528,0.42861852950873724
132,48.12,48.432,0.6442021803766105
225,48.024,48.24,0.44776119402985076
260,47.76,48.096,0.6986027944111777
205,47.68,48.0,0.6666666666666666
238,47.568,47.76,0.4020100502512563
292,47.432,47.664,0.4867405169519973
13,47.248,47.472,0.4718570947084597
353,47.032,47.328,0.625422582826234
48,46.512,46.656,0.30864197530864196
333,46.24,46.368,0.27605244996549344
89,46.088,46.32,0.5008635578583766
272,45.976,46.176,0.4331254331254331
344,45.752,45.888,0.296373779637378
358,45.704,45.984,0.6089074460681977
157,44.536,44.784,0.5537692032868882
346,44.464,44.592,0.2870470039468963
370,44.288,44.448,0.3599712023038157
176,43.976,44.16,0.4166666666666667
386,43.76,43.92,0.36429872495446264
248,43.496,43.728,0.5305525064032199
311,43.464,43.584,0.2753303964757709
98,42.432,42.528,0.22573363431151242
195,42.416,42.672,0.5999250093738283
82,42.32,42.672,0.8248968878890138
91,42.144,42.48,0.7909604519774012
24,42.056,42.288,0.5486189935679152
55,41.952,42.24,0.6818181818181818
211,41.648,41.808,0.3827018752391887
191,41.024,41.328,0.7355787843592722
201,40.912,41.184,0.6604506604506605
348,40.48,40.656,0.4329004329004329
382,40.368,40.56,0.47337278106508873
286,40.16,40.368,0.5152596115735236
8,39.928,40.224,0.7358790771678599
403,39.68,39.84,0.40160642570281124
25,39.2,39.456,0.64882400648824
173,39.096,39.264,0.4278728606356968
320,39.056,39.168,0.28594771241830064
372,37.904,38.064,0.4203446826397646
247,36.856,37.056,0.5397236614853195
204,36.84,37.152,0.8397932816537468
335,36.488,36.672,0.5017452006980803
87,36.28,36.528,0.6789312308366184
232,36.184,36.24,0.1545253863134658
275,35.872,36.0,0.35555555555555557
35,35.328,35.616,0.8086253369272237
295,34.072,34.224,0.44413277232351567
103,33.832,34.128,0.8673230192217534
58,33.648,33.84,0.5673758865248227
67,33.248,33.312,0.19212295869356388
166,33.152,33.408,0.7662835249042146
69,33.048,33.312,0.792507204610951
148,32.88,33.072,0.5805515239477503
283,32.824,33.024,0.6056201550387597
324,31.256,31.44,0.5852417302798982
172,31.12,31.344,0.7146503318019398
46,30.608,30.816,0.6749740394600208
280,30.608,30.864,0.8294453084499741
27,30.464,30.672,0.6781429316640585
276,29.776,29.952,0.5876068376068376
359,29.712,29.856,0.48231511254019294
39,27.872,28.128,0.9101251422070534
119,25.832,25.92,0.3395061728395062
310,25.28,25.488,0.8160703075957313
284,23.456,23.76,1.2794612794612794
391,22.92,23.04,0.5208333333333334
109,21.728,21.936,0.9482129832239241
378,17.208,17.376,0.9668508287292817
366,17.0,17.088,0.5149812734082397
171,15.464,15.648,1.1758691206543967
245,13.568,13.728,1.1655011655011656
7,8.768,8.832,0.7246376811594203
